"","Season","Week","Name","Position","Team","Home.Away","Opponent","FanDuel.pts","FanDuel.sal"
"341",2015,12,"John Phillips","TE","SDG","AWAY","JAC",0,4500
"342",2015,12,"Virgil Green","TE","DEN","HOME","NWE",0,4500
"343",2015,12,"Brandon Myers","TE","TAM","AWAY","IND",0,4600
"344",2015,12,"Ed Dickson","TE","CAR","AWAY","DAL",0,4800
"345",2015,12,"MyCole Pruitt","TE","MIN","AWAY","ATL",0,4500
"346",2015,12,"Michael Hoomanawanui","TE","NOR","AWAY","HOU",0,4600
"347",2015,12,"Chris Gragg","TE","BUF","AWAY","KAN",0,4500
"348",2015,12,"E.J. Bibbs","TE","CLE","HOME","BAL",0,4500
"349",2015,12,"Levine Toilolo","TE","ATL","HOME","MIN",0,4500
"350",2015,12,"Josh Hill","TE","NOR","AWAY","HOU",0,4800
"351",2015,12,"Luke Stocker","TE","TAM","AWAY","IND",0,4500
"352",2015,12,"Jim Dray","TE","CLE","HOME","BAL",0,4500
"353",2015,12,"Maxx Williams","TE","BAL","AWAY","CLE",0,4700
"354",2015,12,"David Johnson","TE","SDG","AWAY","JAC",0,4500
"355",2015,12,"James Hanna","TE","DAL","HOME","CAR",0,4500
"356",2015,12,"Brian Parker","TE","KAN","HOME","BUF",0,4500
"357",2015,12,"Graham Gano","K","CAR","AWAY","DAL",19,4900
"358",2015,12,"Jason Myers","K","JAC","HOME","SDG",15,4700
"359",2015,12,"Adam Vinatieri","K","IND","HOME","TAM",15,4700
"360",2015,12,"Cairo Santos","K","KAN","HOME","BUF",13,4900
"361",2015,12,"Chris Boswell","K","PIT","AWAY","SEA",11,4500
"362",2015,12,"Matt Prater","K","DET","HOME","PHI",10,4500
"363",2015,12,"Justin Tucker","K","BAL","AWAY","CLE",10,4900
"364",2015,12,"Phil Dawson","K","SFO","HOME","ARI",9,4800
"365",2015,12,"Travis Coons","K","CLE","HOME","BAL",9,4500
"366",2015,12,"Dustin Hopkins","K","WAS","HOME","NYG",9,4500
"367",2015,12,"Mason Crosby","K","GNB","HOME","CHI",9,4700
"368",2015,12,"Randy Bullock","K","NYJ","HOME","MIA",9,4500
"369",2015,12,"Kai Forbath","K","NOR","AWAY","HOU",8,4600
"370",2015,12,"Blair Walsh","K","MIN","AWAY","ATL",8,4700
"371",2015,12,"Chandler Catanzaro","K","ARI","AWAY","SFO",8,4700
"372",2015,12,"Dan Bailey","K","DAL","HOME","CAR",7,4700
"373",2015,12,"Josh Lambo","K","SDG","AWAY","JAC",7,4700
"374",2015,12,"Stephen Gostkowski","K","NWE","AWAY","DEN",7,5200
"375",2015,12,"Mike Nugent","K","CIN","HOME","STL",7,4600
"376",2015,12,"Brandon McManus","K","DEN","HOME","NWE",6,4800
"377",2015,12,"Nick Novak","K","HOU","HOME","NOR",6,4500
"378",2015,12,"Connor Barth","K","TAM","AWAY","IND",6,4800
"379",2015,12,"Sebastian Janikowski","K","OAK","AWAY","TEN",6,4600
"380",2015,12,"Robbie Gould","K","CHI","AWAY","GNB",5,4600
"381",2015,12,"Dan Carpenter","K","BUF","AWAY","KAN",4,4600
"382",2015,12,"Steven Hauschka","K","SEA","HOME","PIT",3,5000
"383",2015,12,"Josh Brown","K","NYG","AWAY","WAS",2,5100
"384",2015,12,"Caleb Sturgis","K","PHI","AWAY","DET",2,4800
"385",2015,12,"Andrew Franks","K","MIA","AWAY","NYJ",2,4700
"386",2015,12,"Ryan Succop","K","TEN","HOME","OAK",1,4500
"387",2015,11,"Cam Newton","QB","CAR","HOME","WAS",31.44,8600
"388",2015,11,"Jameis Winston","QB","TAM","AWAY","PHI",29.84,6800
"389",2015,11,"Carson Palmer","QB","ARI","HOME","CIN",26.58,8200
"390",2015,11,"Russell Wilson","QB","SEA","HOME","SFO",25.4,7600
"391",2015,11,"Andy Dalton","QB","CIN","AWAY","ARI",22,7900
"392",2015,11,"Matt Ryan","QB","ATL","HOME","IND",20.9,7800
"393",2015,11,"Matthew Stafford","QB","DET","HOME","OAK",20.38,7000
"394",2015,11,"Teddy Bridgewater","QB","MIN","HOME","GNB",20.14,6600
"395",2015,11,"Aaron Rodgers","QB","GNB","AWAY","MIN",19.08,8900
"396",2015,11,"Brock Osweiler","QB","DEN","AWAY","CHI",18.4,6000
"397",2015,11,"Marcus Mariota","QB","TEN","AWAY","JAC",18.14,7100
"398",2015,11,"Ryan Fitzpatrick","QB","NYJ","AWAY","HOU",17.84,7400
"399",2015,11,"Mark Sanchez","QB","PHI","HOME","TAM",16.84,6400
"400",2015,11,"Blaine Gabbert","QB","SFO","AWAY","SEA",16.76,6000
"401",2015,11,"Ryan Tannehill","QB","MIA","HOME","DAL",15.82,7000
"402",2015,11,"Matt Hasselbeck","QB","IND","AWAY","ATL",15.32,6300
"403",2015,11,"Tony Romo","QB","DAL","AWAY","MIA",15.28,8000
"404",2015,11,"T.J. Yates","QB","HOU","HOME","NYJ",14.66,5100
"405",2015,11,"Tom Brady","QB","NWE","HOME","BUF",14.08,9200
"406",2015,11,"Joe Flacco","QB","BAL","HOME","STL",13.96,7600
"407",2015,11,"Alex Smith","QB","KAN","AWAY","SDG",13.42,6200
"408",2015,11,"Blake Bortles","QB","JAC","HOME","TEN",11.58,7500
"409",2015,11,"Jay Cutler","QB","CHI","HOME","DEN",10.5,7000
"410",2015,11,"Tyrod Taylor","QB","BUF","AWAY","NWE",9.42,7200
"411",2015,11,"Kirk Cousins","QB","WAS","AWAY","CAR",7.68,6900
"412",2015,11,"Derek Carr","QB","OAK","AWAY","DET",7.56,7700
"413",2015,11,"Philip Rivers","QB","SDG","HOME","KAN",6.92,8300
"414",2015,11,"Case Keenum","QB","STL","AWAY","BAL",5.44,4800
"415",2015,11,"Derek Anderson","QB","CAR","HOME","WAS",0.2,5000
"416",2015,11,"Shaun Hill","QB","MIN","HOME","GNB",0,5600
"417",2015,11,"Joe Webb","QB","CAR","HOME","WAS",0,5000
"418",2015,11,"Thomas Rawls","RB","SEA","HOME","SFO",39,5600
"419",2015,11,"Doug Martin","RB","TAM","AWAY","PHI",23.5,6600
"420",2015,11,"Spencer Ware","RB","KAN","AWAY","SDG",22.6,4700
"421",2015,11,"LeSean McCoy","RB","BUF","AWAY","NWE",21.3,7500
"422",2015,11,"Ahmad Bradshaw","RB","IND","AWAY","ATL",19.2,5000
"423",2015,11,"Giovani Bernard","RB","CIN","AWAY","ARI",18.6,6300
"424",2015,11,"Jonathan Stewart","RB","CAR","HOME","WAS",17.9,7000
"425",2015,11,"James White","RB","NWE","HOME","BUF",17.6,5100
"426",2015,11,"Alfred Blue","RB","HOU","HOME","NYJ",16.7,5700
"427",2015,11,"Jeremy Hill","RB","CIN","AWAY","ARI",16.5,6500
"428",2015,11,"Darren McFadden","RB","DAL","AWAY","MIA",16.4,6800
"429",2015,11,"Patrick DiMarco","RB","ATL","HOME","IND",15.6,4500
"430",2015,11,"Charles Sims","RB","TAM","AWAY","PHI",14.4,5200
"431",2015,11,"Javorius Allen","RB","BAL","HOME","STL",14,4900
"432",2015,11,"Darren Sproles","RB","PHI","HOME","TAM",13.4,5400
"433",2015,11,"Jeremy Langford","RB","CHI","HOME","DEN",11.7,6700
"434",2015,11,"Shaun Draughn","RB","SFO","AWAY","SEA",11.7,5600
"435",2015,11,"Bilal Powell","RB","NYJ","AWAY","HOU",11.4,4900
"436",2015,11,"Theo Riddick","RB","DET","HOME","OAK",11.1,5100
"437",2015,11,"Eddie Lacy","RB","GNB","AWAY","MIN",11.1,5600
"438",2015,11,"Adrian Peterson","RB","MIN","HOME","GNB",11.1,8900
"439",2015,11,"Ronnie Hillman","RB","DEN","AWAY","CHI",10.9,6200
"440",2015,11,"Todd Gurley","RB","STL","AWAY","BAL",10.6,9200
"441",2015,11,"Antonio Andrews","RB","TEN","AWAY","JAC",10.4,5600
"442",2015,11,"T.J. Yeldon","RB","JAC","HOME","TEN",9.7,6400
"443",2015,11,"David Johnson","RB","ARI","HOME","CIN",9.6,4800
"444",2015,11,"DeMarco Murray","RB","PHI","HOME","TAM",9.1,7600
"445",2015,11,"Latavius Murray","RB","OAK","AWAY","DET",8.8,6800
"446",2015,11,"Frank Gore","RB","IND","AWAY","ATL",8.5,6600
"447",2015,11,"C.J. Anderson","RB","DEN","AWAY","CHI",8.2,5700
"448",2015,11,"Mike Tolbert","RB","CAR","HOME","WAS",8,4900
"449",2015,11,"Jonathan Grimes","RB","HOU","HOME","NYJ",8,5300
"450",2015,11,"Charcandrick West","RB","KAN","AWAY","SDG",7.4,7100
"451",2015,11,"Chris Johnson","RB","ARI","HOME","CIN",7,6800
"452",2015,11,"LeGarrette Blount","RB","NWE","HOME","BUF",6.6,7300
"453",2015,11,"Lamar Miller","RB","MIA","HOME","DAL",6.5,7400
"454",2015,11,"Melvin Gordon","RB","SDG","HOME","KAN",5.4,6000
"455",2015,11,"Ameer Abdullah","RB","DET","HOME","OAK",5.1,5300
"456",2015,11,"Chris Ivory","RB","NYJ","AWAY","HOU",5,7200
"457",2015,11,"James Starks","RB","GNB","AWAY","MIN",4.9,6200
"458",2015,11,"Jay Ajayi","RB","MIA","HOME","DAL",4.6,5200
"459",2015,11,"Joique Bell","RB","DET","HOME","OAK",4.5,5400
"460",2015,11,"Devonta Freeman","RB","ATL","HOME","IND",4.3,9100
"461",2015,11,"Kenjon Barner","RB","PHI","HOME","TAM",3.7,4500
"462",2015,11,"Terron Ward","RB","ATL","HOME","IND",3.3,4500
"463",2015,11,"Chris Thompson","RB","WAS","AWAY","CAR",3.2,5100
"464",2015,11,"Ka'Deem Carey","RB","CHI","HOME","DEN",3.2,4800
"465",2015,11,"Fred Jackson","RB","SEA","HOME","SFO",3.2,5400
"466",2015,11,"Jamize Olawale","RB","OAK","AWAY","DET",3.2,4800
"467",2015,11,"Tevin Coleman","RB","ATL","HOME","IND",2.8,5000
"468",2015,11,"Kyle Juszczyk","RB","BAL","HOME","STL",2.8,4500
"469",2015,11,"Dexter McCluster","RB","TEN","AWAY","JAC",2.8,5200
"470",2015,11,"Denard Robinson","RB","JAC","HOME","TEN",2.7,5000
"471",2015,11,"Justin Forsett","RB","BAL","HOME","STL",2.6,6900
"472",2015,11,"Jerick McKinnon","RB","MIN","HOME","GNB",2.5,4700
"473",2015,11,"Benny Cunningham","RB","STL","AWAY","BAL",2.5,4700
"474",2015,11,"Danny Woodhead","RB","SDG","HOME","KAN",2.1,6400
"475",2015,11,"Brandon Bolden","RB","NWE","HOME","BUF",1.5,5900
"476",2015,11,"Matt Asiata","RB","MIN","HOME","GNB",1.4,4500
"477",2015,11,"Fozzy Whittaker","RB","CAR","HOME","WAS",1.3,4500
"478",2015,11,"Rex Burkhead","RB","CIN","AWAY","ARI",1.2,4500
"479",2015,11,"Andre Ellington","RB","ARI","HOME","CIN",1.2,5400
"480",2015,11,"Karlos Williams","RB","BUF","AWAY","NWE",1.1,5700
"481",2015,11,"Bobby Rainey","RB","TAM","AWAY","PHI",0.5,4600
"482",2015,11,"John Kuhn","RB","GNB","AWAY","MIN",0.4,4500
"483",2015,11,"Marcel Reece","RB","OAK","AWAY","DET",0.2,5000
"484",2015,11,"Matt Jones","RB","WAS","AWAY","CAR",0.2,6100
"485",2015,11,"Travaris Cadet","RB","SFO","AWAY","SEA",0,4500
"486",2015,11,"Bruce Miller","RB","SFO","AWAY","SEA",0,4500
"487",2015,11,"Damien Williams","RB","MIA","HOME","DAL",0,4900
"488",2015,11,"Darrel Young","RB","WAS","AWAY","CAR",0,4500
"489",2015,11,"Donald Brown","RB","SDG","HOME","KAN",0,4500
"490",2015,11,"Stepfan Taylor","RB","ARI","HOME","CIN",0,4500
"491",2015,11,"Stevan Ridley","RB","NYJ","AWAY","HOU",0,5000
"492",2015,11,"Tommy Bohanon","RB","NYJ","AWAY","HOU",0,4500
"493",2015,11,"Kendall Gaskins","RB","SFO","AWAY","SEA",0,5000
"494",2015,11,"Toby Gerhart","RB","JAC","HOME","TEN",0,4700
"495",2015,11,"Juwan Thompson","RB","DEN","AWAY","CHI",0,4900
"496",2015,11,"Taiwan Jones","RB","OAK","AWAY","DET",0,5000
"497",2015,11,"Cedric Peerman","RB","CIN","AWAY","ARI",0,4500
"498",2015,11,"Derrick Coleman","RB","SEA","HOME","SFO",0,4500
"499",2015,11,"Anthony Dixon","RB","BUF","AWAY","NWE",0,4600
"500",2015,11,"Antone Smith","RB","CHI","HOME","DEN",0,4600
"501",2015,11,"Alfred Morris","RB","WAS","AWAY","CAR",0,5400
"502",2015,11,"David Cobb","RB","TEN","AWAY","JAC",-0.3,4600
"503",2015,11,"DeAndre Hopkins","WR","HOU","HOME","NYJ",26.3,8900
"504",2015,11,"J.J. Nelson","WR","ARI","HOME","CIN",22.2,4500
"505",2015,11,"James Jones","WR","GNB","AWAY","MIN",21.9,5200
"506",2015,11,"Julio Jones","WR","ATL","HOME","IND",20.5,9100
"507",2015,11,"Tyler Lockett","WR","SEA","HOME","SFO",19.3,5200
"508",2015,11,"DeSean Jackson","WR","WAS","AWAY","CAR",17.2,6100
"509",2015,11,"Danny Amendola","WR","NWE","HOME","BUF",16.2,6100
"510",2015,11,"Terrance Williams","WR","DAL","AWAY","MIA",15.9,5300
"511",2015,11,"Devin Funchess","WR","CAR","HOME","WAS",14.4,5100
"512",2015,11,"Mike Evans","WR","TAM","AWAY","PHI",14.3,8000
"513",2015,11,"Allen Robinson","WR","JAC","HOME","TEN",13.8,7700
"514",2015,11,"Vincent Jackson","WR","TAM","AWAY","PHI",13.6,5900
"515",2015,11,"Cecil Shorts","WR","HOU","HOME","NYJ",13.54,5400
"516",2015,11,"Kamar Aiken","WR","BAL","HOME","STL",13.5,5900
"517",2015,11,"Ted Ginn Jr.","WR","CAR","HOME","WAS",13.4,5200
"518",2015,11,"Demaryius Thomas","WR","DEN","AWAY","CHI",13.4,7700
"519",2015,11,"Brandon Marshall","WR","NYJ","AWAY","HOU",13.2,7900
"520",2015,11,"Larry Fitzgerald","WR","ARI","HOME","CIN",13,7400
"521",2015,11,"John Brown","WR","ARI","HOME","CIN",12.7,5700
"522",2015,11,"Chris Hogan","WR","BUF","AWAY","NWE",12.5,4900
"523",2015,11,"Dez Bryant","WR","DAL","AWAY","MIA",12.5,8400
"524",2015,11,"Marquess Wilson","WR","CHI","HOME","DEN",12.2,5100
"525",2015,11,"Kenny Stills","WR","MIA","HOME","DAL",12.2,4800
"526",2015,11,"Anquan Boldin","WR","SFO","AWAY","SEA",11.8,5700
"527",2015,11,"Leonard Hankerson","WR","ATL","HOME","IND",11.6,5000
"528",2015,11,"Calvin Johnson","WR","DET","HOME","OAK",11.3,8100
"529",2015,11,"Golden Tate","WR","DET","HOME","OAK",11.1,6200
"530",2015,11,"Josh Huff","WR","PHI","HOME","TAM",10.4,4900
"531",2015,11,"Eric Decker","WR","NYJ","AWAY","HOU",10.1,7000
"532",2015,11,"A.J. Green","WR","CIN","AWAY","ARI",9.9,8200
"533",2015,11,"Cody Latimer","WR","DEN","AWAY","CHI",9.7,4500
"534",2015,11,"Stefon Diggs","WR","MIN","HOME","GNB",9.6,6700
"535",2015,11,"Randall Cobb","WR","GNB","AWAY","MIN",9.4,7100
"536",2015,11,"Doug Baldwin","WR","SEA","HOME","SFO",9,5400
"537",2015,11,"Steve Johnson","WR","SDG","HOME","KAN",8.9,5600
"538",2015,11,"Jarvis Landry","WR","MIA","HOME","DAL",8.6,7200
"539",2015,11,"Brandon LaFell","WR","NWE","HOME","BUF",8.6,6900
"540",2015,11,"Michael Crabtree","WR","OAK","AWAY","DET",8,6500
"541",2015,11,"Marvin Jones","WR","CIN","AWAY","ARI",8,5400
"542",2015,11,"Jerricho Cotchery","WR","CAR","HOME","WAS",7.7,4700
"543",2015,11,"Josh Bellamy","WR","CHI","HOME","DEN",7.7,4500
"544",2015,11,"Albert Wilson","WR","KAN","AWAY","SDG",7.6,4500
"545",2015,11,"Jarius Wright","WR","MIN","HOME","GNB",7,4900
"546",2015,11,"Adam Humphries","WR","TAM","AWAY","PHI",7,5000
"547",2015,11,"Russell Shepard","WR","TAM","AWAY","PHI",6.9,4500
"548",2015,11,"Donte Moncrief","WR","IND","AWAY","ATL",6.6,6100
"549",2015,11,"Dontrelle Inman","WR","SDG","HOME","KAN",6.6,5000
"550",2015,11,"Jeremy Butler","WR","BAL","HOME","STL",6.5,4500
"551",2015,11,"Seth Roberts","WR","OAK","AWAY","DET",6.4,4900
"552",2015,11,"Robert Woods","WR","BUF","AWAY","NWE",6.4,5100
"553",2015,11,"Andre Roberts","WR","WAS","AWAY","CAR",6,4900
"554",2015,11,"Pierre Garcon","WR","WAS","AWAY","CAR",5.8,6000
"555",2015,11,"Dorial Green-Beckham","WR","TEN","AWAY","JAC",5.5,5500
"556",2015,11,"Sammy Watkins","WR","BUF","AWAY","NWE",5.4,6600
"557",2015,11,"Riley Cooper","WR","PHI","HOME","TAM",5.2,5100
"558",2015,11,"Davante Adams","WR","GNB","AWAY","MIN",5.1,6800
"559",2015,11,"Jermaine Kearse","WR","SEA","HOME","SFO",4.9,5200
"560",2015,11,"Bryan Walters","WR","JAC","HOME","TEN",4.5,5100
"561",2015,11,"Jeremy Maclin","WR","KAN","AWAY","SDG",4.4,6300
"562",2015,11,"Roddy White","WR","ATL","HOME","IND",4.4,5400
"563",2015,11,"Jason Avant","WR","KAN","AWAY","SDG",3.6,4500
"564",2015,11,"Chris Givens","WR","BAL","HOME","STL",3.5,4500
"565",2015,11,"Kenny Britt","WR","STL","AWAY","BAL",3.4,5300
"566",2015,11,"Allen Hurns","WR","JAC","HOME","TEN",3.4,7500
"567",2015,11,"Jordan Matthews","WR","PHI","HOME","TAM",3.3,6300
"568",2015,11,"Mohamed Sanu","WR","CIN","AWAY","ARI",3.1,5100
"569",2015,11,"T.Y. Hilton","WR","IND","AWAY","ATL",3.1,7200
"570",2015,11,"Griff Whalen","WR","IND","AWAY","ATL",3,4500
"571",2015,11,"Nelson Agholor","WR","PHI","HOME","TAM",2.6,5100
"572",2015,11,"Harry Douglas","WR","TEN","AWAY","JAC",2.6,5300
"573",2015,11,"Lance Moore","WR","DET","HOME","OAK",2.6,5100
"574",2015,11,"Quinton Patton","WR","SFO","AWAY","SEA",2.5,4500
"575",2015,11,"Devin Street","WR","DAL","AWAY","MIA",2.4,4900
"576",2015,11,"Nate Washington","WR","HOU","HOME","NYJ",2.3,5600
"577",2015,11,"Chris Conley","WR","KAN","AWAY","SDG",2.2,5200
"578",2015,11,"Aaron Dobson","WR","NWE","HOME","BUF",2.2,4500
"579",2015,11,"Torrey Smith","WR","SFO","AWAY","SEA",2.1,5500
"580",2015,11,"Rishard Matthews","WR","MIA","HOME","DAL",2,6400
"581",2015,11,"Cole Beasley","WR","DAL","AWAY","MIA",1.9,5400
"582",2015,11,"Andre Johnson","WR","IND","AWAY","ATL",1.8,5400
"583",2015,11,"Marc Mariani","WR","CHI","HOME","DEN",1.5,4500
"584",2015,11,"Jordan Norwood","WR","DEN","AWAY","CHI",1.3,4500
"585",2015,11,"Justin Hardy","WR","ATL","HOME","IND",1.2,4500
"586",2015,11,"Cameron Meredith","WR","CHI","HOME","DEN",1.1,4500
"587",2015,11,"Jamison Crowder","WR","WAS","AWAY","CAR",1,5800
"588",2015,11,"Amari Cooper","WR","OAK","AWAY","DET",0.9,7200
"589",2015,11,"De'Anthony Thomas","WR","KAN","AWAY","SDG",0.7,4500
"590",2015,11,"Mike Wallace","WR","MIN","HOME","GNB",0.6,5200
"591",2015,11,"Tavon Austin","WR","STL","AWAY","BAL",0.6,6000
"592",2015,11,"Brian Quick","WR","STL","AWAY","BAL",0,4700
"593",2015,11,"Bennie Fowler","WR","DEN","AWAY","CHI",0,4800
"594",2015,11,"Marcus Easley","WR","BUF","AWAY","NWE",0,4500
"595",2015,11,"Bradley Marquez","WR","STL","AWAY","BAL",0,4500
"596",2015,11,"Eric Weems","WR","ATL","HOME","IND",0,4500
"597",2015,11,"Marqise Lee","WR","JAC","HOME","TEN",0,4600
"598",2015,11,"Cordarrelle Patterson","WR","MIN","HOME","GNB",0,4500
"599",2015,11,"Jaelen Strong","WR","HOU","HOME","NYJ",0,5000
"600",2015,11,"Seyi Ajirotutu","WR","PHI","HOME","TAM",0,4500
"601",2015,11,"Lucky Whitehead","WR","DAL","AWAY","MIA",0,4500
"602",2015,11,"Ryan Grant","WR","WAS","AWAY","CAR",0,4600
"603",2015,11,"Devin Smith","WR","NYJ","AWAY","HOU",0,4800
"604",2015,11,"Brandon Tate","WR","CIN","AWAY","ARI",0,4700
"605",2015,11,"Corey Fuller","WR","DET","HOME","OAK",0,4500
"606",2015,11,"Jeff Janis","WR","GNB","AWAY","MIN",0,4500
"607",2015,11,"Jeremy Kerley","WR","NYJ","AWAY","HOU",0,4800
"608",2015,11,"Andre Caldwell","WR","DEN","AWAY","CHI",0,4500
"609",2015,11,"Andre Holmes","WR","OAK","AWAY","DET",0,5100
"610",2015,11,"DeVante Parker","WR","MIA","HOME","DAL",0,4500
"611",2015,11,"Marlon Brown","WR","BAL","HOME","STL",0,4500
"612",2015,11,"Matthew Slater","WR","NWE","HOME","BUF",0,4500
"613",2015,11,"Keith Mumphery","WR","HOU","HOME","NYJ",0,4800
"614",2015,11,"Adam Thielen","WR","MIN","HOME","GNB",0,4500
"615",2015,11,"Jaron Brown","WR","ARI","HOME","CIN",0,4500
"616",2015,11,"Denarius Moore","WR","BUF","AWAY","NWE",0,4500
"617",2015,11,"Miles Austin","WR","PHI","HOME","TAM",0,5000
"618",2015,11,"Charles Johnson","WR","MIN","HOME","GNB",0,4900
"619",2015,11,"Greg Jennings","WR","MIA","HOME","DAL",0,4500
"620",2015,11,"Bruce Ellington","WR","SFO","AWAY","SEA",0,4500
"621",2015,11,"Kyle Rudolph","TE","MIN","HOME","GNB",19.6,4700
"622",2015,11,"Tyler Eifert","TE","CIN","AWAY","ARI",15.7,6200
"623",2015,11,"Delanie Walker","TE","TEN","AWAY","JAC",14.9,5700
"624",2015,11,"Vance McDonald","TE","SFO","AWAY","SEA",14.5,4600
"625",2015,11,"Greg Olsen","TE","CAR","HOME","WAS",12.9,6400
"626",2015,11,"Crockett Gillmore","TE","BAL","HOME","STL",12.6,5300
"627",2015,11,"Cameron Brate","TE","TAM","AWAY","PHI",12.2,4500
"628",2015,11,"Brent Celek","TE","PHI","HOME","TAM",11.4,5300
"629",2015,11,"Julius Thomas","TE","JAC","HOME","TEN",11.3,5200
"630",2015,11,"Lance Kendricks","TE","STL","AWAY","BAL",11.3,4600
"631",2015,11,"Vernon Davis","TE","DEN","AWAY","CHI",9.8,5000
"632",2015,11,"Jordan Cameron","TE","MIA","HOME","DAL",9.1,4900
"633",2015,11,"Owen Daniels","TE","DEN","AWAY","CHI",8.9,5000
"634",2015,11,"Darren Fells","TE","ARI","HOME","CIN",8.3,4800
"635",2015,11,"Travis Kelce","TE","KAN","AWAY","SDG",7.1,5700
"636",2015,11,"Zach Miller","TE","CHI","HOME","DEN",6.2,5000
"637",2015,11,"Coby Fleener","TE","IND","AWAY","ATL",6,5000
"638",2015,11,"Jordan Reed","TE","WAS","AWAY","CAR",5.6,5800
"639",2015,11,"Jimmy Graham","TE","SEA","HOME","SFO",5.4,5800
"640",2015,11,"Jared Cook","TE","STL","AWAY","BAL",5.1,4800
"641",2015,11,"Rob Gronkowski","TE","NWE","HOME","BUF",4.7,8400
"642",2015,11,"Garrett Celek","TE","SFO","AWAY","SEA",4.5,4800
"643",2015,11,"Jason Witten","TE","DAL","AWAY","MIA",3.7,5500
"644",2015,11,"Martellus Bennett","TE","CHI","HOME","DEN",3.6,5200
"645",2015,11,"Clive Walford","TE","OAK","AWAY","DET",3.5,4800
"646",2015,11,"Maxx Williams","TE","BAL","HOME","STL",3.5,4700
"647",2015,11,"Gavin Escobar","TE","DAL","AWAY","MIA",3,4500
"648",2015,11,"Rhett Ellison","TE","MIN","HOME","GNB",2.9,4500
"649",2015,11,"Clay Harbor","TE","JAC","HOME","TEN",2.7,4500
"650",2015,11,"Mychal Rivera","TE","OAK","AWAY","DET",2.6,4700
"651",2015,11,"Luke Willson","TE","SEA","HOME","SFO",2.5,4500
"652",2015,11,"Anthony Fasano","TE","TEN","AWAY","JAC",2.4,4500
"653",2015,11,"Richard Rodgers","TE","GNB","AWAY","MIN",2.2,5400
"654",2015,11,"Zach Ertz","TE","PHI","HOME","TAM",2.2,5200
"655",2015,11,"Jacob Tamme","TE","ATL","HOME","IND",2.1,5300
"656",2015,11,"Charles Clay","TE","BUF","AWAY","NWE",1.9,5200
"657",2015,11,"Derek Carrier","TE","WAS","AWAY","CAR",1.7,4900
"658",2015,11,"Ryan Griffin","TE","HOU","HOME","NYJ",1.6,4800
"659",2015,11,"Virgil Green","TE","DEN","AWAY","CHI",1.4,4500
"660",2015,11,"Ladarius Green","TE","SDG","HOME","KAN",1.4,5200
"661",2015,11,"Brandon Pettigrew","TE","DET","HOME","OAK",1.3,4500
"662",2015,11,"MyCole Pruitt","TE","MIN","HOME","GNB",1.3,4500
"663",2015,11,"Dwayne Allen","TE","IND","AWAY","ATL",1.2,4800
"664",2015,11,"Antonio Gates","TE","SDG","HOME","KAN",1.1,5900
"665",2015,11,"Scott Chandler","TE","NWE","HOME","BUF",0.8,4600
"666",2015,11,"Justin Perillo","TE","GNB","AWAY","MIN",0,4800
"667",2015,11,"Trey Burton","TE","PHI","HOME","TAM",0,4500
"668",2015,11,"Dion Sims","TE","MIA","HOME","DAL",0,4600
"669",2015,11,"Jack Doyle","TE","IND","AWAY","ATL",0,4500
"670",2015,11,"Matthew Mulligan","TE","BUF","AWAY","NWE",0,4500
"671",2015,11,"Kellen Davis","TE","NYJ","AWAY","HOU",0,4500
"672",2015,11,"Troy Niklas","TE","ARI","HOME","CIN",0,4500
"673",2015,11,"Marcedes Lewis","TE","JAC","HOME","TEN",0,4500
"674",2015,11,"Jeff Cumberland","TE","NYJ","AWAY","HOU",0,4500
"675",2015,11,"John Phillips","TE","SDG","HOME","KAN",0,4500
"676",2015,11,"Eric Ebron","TE","DET","HOME","OAK",0,5400
"677",2015,11,"Brandon Myers","TE","TAM","AWAY","PHI",0,4600
"678",2015,11,"Jermaine Gresham","TE","ARI","HOME","CIN",0,4500
"679",2015,11,"Ed Dickson","TE","CAR","HOME","WAS",0,4800
"680",2015,11,"Tyler Kroft","TE","CIN","AWAY","ARI",0,4500
"681",2015,11,"Blake Bell","TE","SFO","AWAY","SEA",0,4500
"682",2015,11,"Chris Gragg","TE","BUF","AWAY","NWE",0,4500
"683",2015,11,"Levine Toilolo","TE","ATL","HOME","IND",0,4500
"684",2015,11,"Luke Stocker","TE","TAM","AWAY","PHI",0,4500
"685",2015,11,"Cory Harkey","TE","STL","AWAY","BAL",0,4500
"686",2015,11,"Brandon Williams","TE","MIA","HOME","DAL",0,4500
"687",2015,11,"Craig Stevens","TE","TEN","AWAY","JAC",0,4500
"688",2015,11,"David Johnson","TE","SDG","HOME","KAN",0,4500
"689",2015,11,"James Hanna","TE","DAL","AWAY","MIA",0,4500
"690",2015,11,"Brian Parker","TE","KAN","AWAY","SDG",0,4500
"691",2015,11,"C.J. Fiedorowicz","TE","HOU","HOME","NYJ",0,4500
"692",2015,11,"Mason Crosby","K","GNB","AWAY","MIN",22,4900
"693",2015,11,"Graham Gano","K","CAR","HOME","WAS",16,4800
"694",2015,11,"Jason Myers","K","JAC","HOME","TEN",13,4700
"695",2015,11,"Matt Prater","K","DET","HOME","OAK",13,4500
"696",2015,11,"Justin Tucker","K","BAL","HOME","STL",11,4900
"697",2015,11,"Chandler Catanzaro","K","ARI","HOME","CIN",10,4700
"698",2015,11,"Robbie Gould","K","CHI","HOME","DEN",10,4600
"699",2015,11,"Sebastian Janikowski","K","OAK","AWAY","DET",10,4600
