FPPG,ID,Location,Name,Opponent,Position,Salary,Team,Projection 1,Projection 2,Projection 3,Projection 4,Projection 5,Projection 6,Projection 7,Projection 8,Projection 9,Projection 10,Projection 11,Projection 12,Projection 13,Projection 14,Projection 15,Projection 16,Projection 17,Projection 18,Projection 19,Projection 20,Projection 21,Projection 22,Projection 23,Projection 24,Projection 25,Projection 26,Projection 27,Projection 28,Projection 29,Projection 30,Projection 31,Projection 32,Projection 33,Projection 34,Projection 35,Projection 36,Projection 37,Projection 38,Projection 39,Projection 40,Projection 41,Projection 42,Projection 43,Projection 44,Projection 45,Projection 46,Projection 47,Projection 48,Projection 49,Projection 50,Mean,Median,Standard Deviation
8.3,6897,ARI,Mason Crosby,ARI,K,4800,GNB,8.22938414926,7.91295558622,8.01913120095,7.97024747707,8.9934480117,8.52917193017,11.5595775303,8.58356146099,8.59667841485,11.1232214212,8.63271809253,7.86723488905,8.31457547856,8.6703872286,7.62245223288,7.88076086229,8.27811666621,7.94447825542,8.53202021295,7.00132955349,7.92577403678,7.5363153599,6.9299147746,8.70474807384,7.82839584532,8.59450350845,7.96671320401,8.91312503891,7.78006715143,8.21916564769,8.08183457689,9.59578000946,8.1076040647,8.53580306136,9.63674672766,8.1157387287,8.46778077102,9.88885119151,7.6263017568,9.2596847716,8.0179011154,8.05488673404,9.23041310349,7.205975238,8.4189806922,7.45672027616,8.33814194802,7.69995699549,8.52256842344,8.46278694244,8.38769260848,8.25375040773,0.859795974683
9.6,24569,ARI,Chandler Catanzaro,GNB,K,4900,ARI,8.58879297037,8.83432865887,11.2866169448,9.60535072189,7.84735721834,9.4000102325,9.31231895508,9.16187952162,9.78370904017,10.3119449521,9.46620611786,9.86869213345,9.65032934214,10.1495899028,9.21832609546,8.36002920088,9.36408589513,9.86875685747,8.57367273512,10.8158300164,8.96451078446,8.62957079565,9.06227194901,9.43187266906,8.64041469984,9.39760362739,9.30250120403,11.6765070135,9.86163874521,9.36429797679,8.5677554818,10.4323907521,8.83461646381,9.75695010349,10.4205452213,8.80793324356,9.48613620879,9.25546982493,8.52284799755,10.0490018413,9.80102340618,8.32062933304,11.185871878,9.18766059414,9.24382633577,9.5367143959,7.54066391573,9.92900733645,10.4936693439,9.42983158283,9.45203124476,9.39880692994,0.824684010296
6.6,29994,KAN,Travis Coons,KAN,K,4500,CLE,7.0732826465,6.47537304666,6.69498803891,5.44682788527,8.53981754665,7.27678177698,6.98800819862,6.68170900679,7.8695077339,5.64008356403,6.74116353378,7.02630161928,6.92678167243,6.88807778126,8.50936013987,6.48968112339,6.72491144132,5.56731138929,6.65141626364,6.46879690032,7.00175933176,6.6704994444,9.72250240705,8.7216749657,6.25841475605,8.72615932536,7.51494201019,5.3425613504,6.46551997078,5.65206654054,8.86162737108,7.39113667906,6.48627303083,7.22592062557,7.41413635564,5.65465056019,8.67167260624,7.72929354388,6.51023974394,9.8349415957,5.11714197589,7.00834791633,8.81257695153,6.74622154609,9.59095790646,6.84425383085,8.45289874307,6.8826840587,5.64942957213,6.66125468278,7.12603881414,6.88538091998,1.15451779886
9.8,33714,KAN,Cairo Santos,CLE,K,4700,KAN,11.2651119943,11.4717433896,8.83478243132,9.68222901481,8.62044464652,8.93040394288,8.70464269232,8.27581312396,10.3895559128,9.07225602194,11.6871273539,9.80433352447,7.01833954881,11.2283554758,8.07477220908,10.8705090555,11.4558551352,7.36519028539,12.0183854132,8.78238129829,10.4205215499,10.0680975574,9.73337850585,10.9236162958,9.96811188613,9.29957439544,12.7103858726,10.1871390113,8.81428482272,10.4182438862,9.07403107537,7.87181287662,9.91725657502,10.2995728597,8.77349671235,9.32523262165,10.135816625,10.533080361,13.3938272843,8.19079823773,9.89328826532,17.5530181901,11.2621982685,13.7028693818,7.9887569045,12.2657894303,12.4525058065,12.8007023434,10.5861514036,10.3664373919,10.2496445774,10.1019570912,1.85559286689
7.2,6810,BUF,Dan Carpenter,DAL,K,4700,BUF,7.69584114711,7.40044463429,7.76480427003,6.72943878615,7.39378263721,7.00289403428,7.36876403005,8.2321768255,7.23861563058,6.73739098487,7.06674343261,7.42021268686,7.73602975817,7.3672415799,6.97525689381,6.97009445928,7.53436030025,6.69298334979,7.36382031603,8.15224338487,6.66448741644,7.15143876513,7.5667810637,7.23134188101,7.03455372464,7.09456673606,6.30937730893,8.78905437593,7.99338416781,6.82238431504,7.06467874504,7.33283916156,6.90870095008,6.85802702512,6.34673687497,7.3398773878,7.50683145406,7.85792200075,8.45642622623,7.70958180938,6.81411849638,6.99754675882,7.54498823356,7.24067690592,7.23512946065,7.53163978455,6.82252593408,7.70859822183,6.91956337688,7.67270216798,7.30739239744,7.28675803374,0.499042154766
8.6,14952,BUF,Dan Bailey,BUF,K,4600,DAL,8.50367786959,8.09937275347,9.00712697142,9.2511761745,9.19096318065,8.49910428366,7.89544656438,8.75893751273,10.4209824626,8.59925122106,8.15127105489,9.09442177144,9.22219966336,9.04968524677,9.02032892347,7.55216853556,8.60647514435,8.12349718336,7.69909911677,11.4473433711,8.75745595962,9.10743668301,9.36454971514,7.90760643946,8.85784428857,7.97886733878,7.55545363115,8.45076965257,7.95404284816,8.61828764654,8.52039739583,9.08733975426,8.29417608676,8.48048415471,7.73692253479,8.16698876827,9.48135775466,8.59085054353,9.36991371276,9.04593966209,8.70026910601,8.07353399591,10.6512303956,8.29653333382,8.55594762952,8.40124341667,9.43095903369,9.25430503686,8.50011868076,10.9097036829,8.76586115775,8.60286318271,0.804993774637
8.8,6910,TAM,Robbie Gould,TAM,K,4700,CHI,8.89915543437,8.54246568652,8.74415102075,10.9263313455,7.85716293304,9.10717089235,9.38727795417,9.12255608914,8.21756939494,8.74222043035,9.76500796063,8.27852574601,8.98777741011,8.57275209195,9.94941778887,9.04917224697,8.86016330862,8.35809289804,8.76415114831,9.68290785066,9.08003217684,9.45736034147,8.42601910286,8.75957749255,9.55769114355,9.28165819396,8.38168466219,8.74251181639,10.0313432655,9.14448677087,8.43569064621,9.40585800784,8.13835838719,7.52185091801,8.61312304241,8.61103148471,8.5278234335,9.20395299322,8.09284561134,6.8450191146,8.45366636417,9.82032733769,8.68954683195,9.1115526507,10.1690286722,8.66726646097,9.19736954611,9.37798812391,6.76378268133,9.50073532701,8.87646424465,8.81215722847,0.754980830793
9.6,6427,TAM,Connor Barth,CHI,K,4700,TAM,10.9279759566,9.12972635824,8.83112006294,10.5241566138,9.43675341796,9.53019321321,10.3306257801,8.89236360328,9.42517315705,8.25997514195,10.2955881152,8.59822008608,9.66104805777,7.86595484773,10.1017157868,9.1998977931,9.39399445827,9.83866891926,9.74455924383,9.65438149278,9.51958960645,10.0351931909,8.7052229158,9.07805006016,9.33752936402,9.52151194269,9.38299804257,8.92394531371,10.1525281039,10.449167403,8.82284646347,10.1316214476,8.28378315404,7.74553025773,8.80458097854,8.77840862019,9.04775172915,9.95899687826,9.14385216227,8.449307241,9.34653717745,8.7471386041,9.26007094529,9.62192316062,10.6364579385,9.38553627629,9.24923579964,9.91441816142,9.39975377263,9.93636322848,9.38823884091,9.38976536728,0.688803294242
9.3,6522,MIN,Josh Brown,MIN,K,4700,NYG,9.24632062738,8.89683645604,10.4613676448,10.2109839589,10.1531036791,7.38117212189,8.66176638761,9.18017992184,8.65570578359,9.83775075103,9.24944794248,7.74400926605,8.0883333411,10.0225662319,8.67227248941,9.16699356834,8.96986999698,14.5918480871,9.58834428227,9.48969483094,14.6286294588,8.68446179382,8.77995168139,8.59043948994,11.8093821651,8.2419856148,8.9569679595,9.16801943303,7.27765672277,8.01564468396,9.79924554045,12.0904449586,9.31432228061,9.55565627943,8.74472914777,8.96765052391,8.30590296741,7.35246379881,7.64184128474,9.00582224654,8.80468235309,6.84993274556,9.48433283188,8.23231601926,10.7373577372,15.0191363435,11.1643630775,8.87348376656,9.94561420355,8.90171431129,9.42425437579,8.98784612176,1.70628486465
8.7,22110,MIN,Blair Walsh,NYG,K,4600,MIN,8.53846999791,9.37625982711,9.59330089032,7.90331653407,10.7163975919,6.5558173703,8.02833667547,9.66378003574,8.11127198648,8.35772751915,10.0368632161,8.36675949107,6.63396568268,7.71671252926,10.1779388863,13.1892570703,8.64589172944,9.98702499885,7.46826519357,9.19779720211,9.65169268078,7.51392347537,9.16316429391,9.22895590412,10.1021200533,8.81721267638,8.43337151655,7.82309166634,8.71983186948,9.5582326361,8.76320360325,7.96668328133,8.2640116219,7.79562795112,8.28914292083,10.6511113096,6.87227527059,8.96506129155,8.52309065116,7.63216541493,7.46548435682,5.9506635952,8.57484287379,8.23054580726,8.95912039602,8.3559035183,9.38599456522,8.25843712736,8.02778004958,9.25193902648,8.66919671666,8.53078032454,1.20556462242
11.3,32058,BAL,Chris Boswell,BAL,K,5000,PIT,10.0866326093,6.55026550183,9.54621183442,10.5185992698,18.3126164873,11.1690267616,11.0177645355,9.74107421226,8.55077886411,16.0722390914,10.800661643,10.2727077565,15.2023435574,10.1560439877,18.3228316104,9.68444546551,9.87360916852,11.3451422436,10.7735518251,8.5890447816,10.3694469162,10.5238605938,8.30249724294,10.1154752994,9.6764444132,9.81672292026,9.75822895585,9.8086510576,9.17798598931,8.24089291168,17.9543611343,11.5534785431,10.1429499029,14.3549845224,10.4114121247,14.6360461453,16.159331758,9.22717473327,9.50435500363,9.65034556431,8.81070348181,11.5271307117,9.04646685525,11.0354927168,10.1161297947,10.3626261143,8.08455984593,8.69329402821,8.06025264151,11.4757636369,10.8636531353,10.1295398488,2.67190138323
8.8,23045,BAL,Justin Tucker,PIT,K,4500,BAL,9.05480425036,8.74683022746,9.12744511786,8.55731010361,9.27886503357,8.64309598131,7.48322843328,6.93755733939,7.90586202129,8.85370469392,8.81806357291,9.26722391897,9.88484553311,8.09328222501,7.5561663669,7.63766474909,8.78373543244,8.91312497815,9.27047790037,8.57988708826,8.47227703847,8.47019258027,8.70879221086,8.18018105749,8.21542751465,8.30374807678,8.02585584353,8.51404014895,8.74368936431,8.75911496284,8.46747590118,7.74894153318,7.80470696418,8.59369400767,8.52189824846,8.91730214935,8.7695777043,8.77171163311,8.8195759578,8.59616490526,7.63130841831,8.60504771087,8.61934856677,8.5753928597,8.52945843887,9.08368634487,9.26315820976,8.71687730736,9.37139647507,8.54684375002,8.55480121703,8.60060630807,0.549199493707
6.1,6702,DET,Phil Dawson,DET,K,4700,SFO,6.02916648584,6.86761504539,5.66631512122,6.59622861816,6.3678491199,5.64737162275,7.38574210784,5.06644658852,7.23993140105,6.19811351882,6.41924138633,6.66035923638,6.6745882632,6.88084870937,7.41587065954,6.77061546684,5.64081329942,6.39243480391,6.47520737062,5.05162110194,6.76549445553,6.33144456455,6.32452806776,6.45527139604,6.39249376971,6.00535267408,9.53443258601,6.40091529778,6.06513419938,6.14782072271,8.04126516555,6.03854126053,8.11307558069,6.61466204458,6.13002406108,6.06220478025,6.74268031563,5.07463127691,6.2994759782,5.05186437944,5.70536831854,6.11595755335,6.66309140892,6.02951033603,6.24460764766,5.92556467161,5.90628488904,6.14681982228,6.77657767885,5.42645164608,6.37955852952,6.32798631615,0.791625027837
6.9,6782,DET,Matt Prater,SFO,K,4500,DET,6.92504199892,5.72787428683,7.1120038235,6.61848255809,6.19545786684,6.11758763046,8.10759290194,7.87152840973,7.38653188956,6.99104197159,6.45502926023,6.98131582969,7.37604416001,6.54334553221,8.41103729117,6.46186533232,7.11118157006,8.55230764789,6.80368177821,6.55175091901,7.117074503,6.40487737977,6.55257989809,6.88873790955,6.49337541006,6.46923315365,9.20322810612,8.4995183796,7.2538745057,6.74133290378,6.57714369187,6.46454191841,6.94224567763,7.13515715301,8.58406195274,7.6216558779,6.96606238339,5.34271319881,7.00388012084,6.58421544443,6.63313392822,6.86274418982,7.10116353145,7.38246963767,6.55974327139,6.99433166519,6.33817112437,7.45597723239,6.78053983206,6.84466732212,7.00198307923,6.90688995424,0.73227624549
6.0,15176,NOR,Kai Forbath,JAX,K,4500,NOR,6.23919701103,6.81782800564,6.33229198355,6.47904547968,6.67399151798,5.61292276285,4.78325407386,5.77119635991,5.54336732264,7.92883724934,6.04484852877,6.69975019332,5.78403397937,6.69389851421,5.68328474217,6.45692775563,5.42001390502,5.76325329433,5.85593233822,6.66180346372,6.35048601505,6.38582009512,6.41674256529,6.51552657196,7.32965111856,6.01967347324,6.14404065147,5.86562597039,6.12222926104,6.06364080567,5.98680914225,5.69336247443,8.41831405554,5.95476495809,5.41767763327,6.95406115143,6.70265490624,5.89688425924,6.20366737457,5.87201675581,8.04120899222,5.96814783559,5.92363082759,5.87098192744,5.92267031398,6.52933967568,6.41439230435,6.24307286556,7.24802388489,5.63428054993,6.26710153794,6.13313495626,0.669871041806
8.1,60745,NOR,Jason Myers,NOR,K,4700,JAX,8.01783671233,8.59102763421,8.28866276176,9.98543072963,8.55491245192,7.86304307944,7.92360126288,8.56209748661,5.52498008146,7.04048191791,9.12682348021,7.34554703847,6.42789985949,6.58516829094,7.9096482929,9.64973507238,6.63924649246,8.78876158097,8.71294849701,6.83734251131,8.45244498536,8.88215685998,7.76268530022,9.58039547502,10.1349106063,8.42384748603,10.4924621498,7.75711006379,8.02772857428,8.7609088397,8.26709872054,7.93905766456,11.3408342018,7.39836552235,8.27293171226,9.48754230526,8.44819334711,7.95699216426,9.12115116055,6.65763926669,9.71719725528,7.86057567794,7.73223398632,9.97112255569,7.78483085858,7.7282476695,7.65460668663,7.29625982519,8.15794217591,7.63082354153,8.26146983745,8.0928353751,1.11337439877
4.6,62619,MIA,Andrew Franks,IND,K,4600,MIA,4.87325670006,4.90401814344,5.75830258115,6.39798006225,4.4949793657,6.74635238542,5.89978978516,5.74337641191,4.39180342528,7.55394969915,4.96028986872,5.27519807775,5.98363653018,5.11082185259,5.94741311859,3.81878563655,5.95502753256,6.96457689326,5.94436368655,4.60510448943,6.74125756864,3.86447825157,6.38293139832,5.96762603519,5.79703252008,5.54349046377,6.45214148678,5.70953905521,5.4322888425,6.70532694084,5.17809456457,4.8728276997,4.97555587786,5.25579802726,7.16665720693,4.07910714135,5.84001550006,4.85200703154,5.42196733678,5.71074606551,5.85221286326,6.16464765377,6.09506160905,6.54416711614,4.57911843748,5.97680622365,5.96946497372,5.82228867333,6.20976311139,6.11042052841,5.65203732901,5.8096605967,0.824757755626
7.4,6668,MIA,Adam Vinatieri,MIA,K,4800,IND,5.9288767331,6.99956641561,7.23784368253,8.3242589801,6.88706346161,8.5062475647,7.21608114305,6.24096360634,6.23429911572,7.23789528174,7.00579936141,7.05865743792,7.43020533829,6.86826104938,8.62395941059,5.50799363912,4.62960018839,7.32592745427,6.71971207271,5.02192670274,9.34071067426,8.98728510142,7.72301089787,8.65229499182,7.02724743282,7.87163129058,7.52595300937,7.0176693521,6.79520099271,9.21929639921,7.39378498862,7.36192183602,6.29341106859,7.27787495342,7.76680206192,5.99676060085,8.24110567937,6.7296871503,6.89963523298,7.13580618138,6.82074813922,7.31888876729,5.97090141255,8.55755874463,8.89475775915,6.80606414926,4.93829280608,6.17602764957,6.81759869867,7.31955183307,7.15765236989,7.09723180965,1.05017929808
1.3,26038,DEN,Tyler Kroft,DEN,TE,5200,CIN,1.32424618472,1.57964203515,1.51874790791,1.52282387579,1.22071626044,1.40916987307,1.53890501015,1.96082021693,1.47695500447,1.35325000897,1.48348560849,1.43220412802,1.50313417311,1.50515001488,1.55408552901,1.87075177403,1.45651358515,1.56269091908,1.30634767078,1.46584749192,1.80846569995,1.8015903349,1.98749547668,1.58810950099,2.48389723806,2.06592595315,1.38318897223,1.30079976087,1.29965002593,1.31408138881,1.71532170001,1.48319396979,1.49085340707,1.31533800526,1.48439185031,1.67167704794,1.41972425946,1.36088903689,1.2931068416,1.63026404502,1.48420135318,1.37180322455,1.47866238871,2.01715519629,1.60997358676,1.30815118202,1.45980147425,1.62235356591,1.46200481885,1.59608562742,1.5470728841,1.48429660175,0.238496146943
5.8,6682,DEN,Owen Daniels,CIN,TE,5000,DEN,7.20801877151,5.17128186887,6.27148700164,6.78352663667,6.9207410793,5.21295834358,5.80444420365,6.41911970549,7.02320679844,5.50328289911,6.10319467001,5.1997747296,7.15774515864,7.11083211271,6.52321600862,6.19155279155,6.69300311801,5.73088195689,6.00008691064,6.82686323061,5.53718999297,6.00413043843,6.34504272851,5.860285778,6.32540299519,5.75476569542,5.96246304341,8.23488833387,5.27417084925,5.27988762268,6.37777390179,5.91408937648,6.63985191591,5.23609431373,6.87284131698,4.96794803215,6.02273723219,5.86964160042,4.88543159835,5.77098971404,5.42364621471,6.0354019081,5.68061729882,6.55912164525,7.08851390262,6.31932495582,6.48146198996,6.57570133354,7.74697425491,5.91860653109,6.1764042902,6.06929828905,0.714478643716
4.8,7761,SEA,Jared Cook,SEA,TE,4700,STL,4.64102579513,4.83744855425,5.39462233184,4.27749203848,5.35209949353,4.28639171979,4.86084447065,5.76039102394,6.79312357343,4.04829116281,4.81869570259,4.43278546608,4.08591316096,5.46719139373,4.41112623568,4.8165637289,4.63697284133,4.11181938409,4.82629482513,5.13480087431,5.99358499288,4.77359494639,3.67242038131,3.94210923386,4.33252232685,7.28333278275,2.95361373231,6.01401374103,5.63740846974,6.02248576666,3.9436195371,3.96987901679,6.02045114842,5.22392400555,5.32187678584,6.17018285896,4.59308118348,5.4162347909,5.36656029966,4.30678665931,5.89639172636,6.275468231,5.25925407592,4.48454956138,4.93111540239,4.04911556438,4.89687019366,5.17636487131,4.58289971915,7.03101864663,5.01069248857,4.84914651245,0.881952476611
2.8,32000,SEA,Luke Willson,STL,TE,4800,SEA,2.83877116038,2.66248818643,2.78554354145,2.83152352116,2.5689795627,2.89719176873,2.68304163644,2.75297805058,2.55732204758,2.97606569122,2.73037931592,2.89760155114,3.59450833759,2.99657856263,2.78688509663,2.63010145451,3.1719700431,2.82953449047,3.07237542692,2.68954595498,2.91106872709,2.68061793923,2.8974597962,2.63187599199,2.90540086478,2.74668129113,2.65066571473,2.63008558771,2.86589938471,2.74585791222,2.97183983465,2.70934604905,2.96456127014,2.92084887468,2.55128716814,2.65438851074,2.66096772866,2.92340828275,2.80584740978,2.49367750565,2.81813329747,2.98117712894,2.86650257236,3.05986429571,2.68809880804,2.40004134737,2.90289231373,2.73420788367,3.62877719159,2.81685635803,2.82343444883,2.81135188391,0.224009443743
6.8,6664,ATL,Jacob Tamme,CAR,TE,5000,ATL,6.36848946884,7.28186507453,5.79003135607,7.39708641746,7.31352638079,5.69980915968,6.47502568046,6.37068323008,5.79781453379,6.37611749875,6.69557920894,6.31588569689,4.95381497595,6.51649435152,5.96890952065,6.43541037863,6.32225335121,7.5116549517,5.38425002803,6.12407594479,6.17148234075,4.94307516076,5.70847518475,6.14031790965,7.00848716734,5.7755578208,6.07476393581,6.4297150506,6.58140692431,6.93814221672,6.89087901481,6.39858515587,6.49619115226,6.42698016369,6.67013145462,6.96389523503,6.99276550727,6.75614225703,5.69021479919,5.76587942477,6.09876829323,6.2086284534,7.12867704058,6.71669700938,7.71222041471,5.86937979217,5.40900246119,7.68562848605,7.33504527738,8.0021868671,6.4417619836,6.41278265978,0.682094605993
12.9,6914,ATL,Greg Olsen,ATL,TE,6800,CAR,12.5984660887,12.4380129176,13.1655887931,12.468452603,9.85765046531,11.3963764662,11.2345174304,6.77121123183,15.3102505731,13.6930088625,11.6524033339,8.78147377129,11.6962849955,11.7726767179,9.04492973599,11.619130968,14.8975799687,12.4228026937,12.2968613004,11.3854372651,12.045428705,12.7062187787,13.0882841108,12.5134700065,10.9926062135,10.2237170919,15.2195625083,15.4979224922,10.4696398602,11.318242913,11.1936363467,11.4428437347,14.7694273786,11.0658642608,11.836232028,11.5749388244,12.6894314529,11.6286269358,9.58617272597,11.9719259849,12.539551117,11.2602861936,10.369893348,12.3007932483,11.4377959189,11.9723070218,13.1903670772,12.6147574396,11.1297642802,13.7638544363,11.9383335723,11.8044543729,1.63968216506
13.0,6863,TEN,Delanie Walker,HOU,TE,6600,TEN,13.9816621533,10.5670542098,14.4891030926,12.0278666727,11.7380328819,15.6459523445,11.1231138273,13.9789177729,10.6571633702,11.1437413582,9.92693689955,14.1936672874,12.8776823057,12.0707090104,12.3658466152,13.3258071956,15.0650554168,11.9287876225,11.1748633862,11.3497696609,13.0720377934,9.55219274494,12.2356613883,10.5111550559,12.1920768637,13.1509444857,11.5226359805,10.7980878829,11.0709106794,10.243665829,9.21122367501,11.2030281293,9.03659168587,12.7097881468,11.2926591821,12.0893825854,9.15044048072,9.26495873484,11.0857986831,9.53637598788,14.5158104845,12.6818297873,12.0619348238,13.1032620295,10.7206118426,14.4354169816,10.3550464327,10.6274751808,12.2246045677,8.56618888583,11.7570706019,11.6303344312,1.68053972102
1.8,27908,TEN,C.J. Fiedorowicz,TEN,TE,4500,HOU,2.06650504792,1.94700266154,2.02067879832,1.86071233265,1.99216354694,1.98209397399,1.85475026481,1.85072788686,1.75817130495,2.29360145552,2.0145727892,1.93419087398,2.04887127383,1.98342040269,1.89814438504,1.92259017208,1.84204309918,1.97836112095,2.05307567776,1.98861796843,1.78604610769,1.99487789485,1.89379801308,2.08105075204,1.87203287163,1.74443927816,2.76198992212,1.88014331196,2.08903131171,1.96999085552,1.88357903232,1.94520524303,1.72036788347,1.88319099279,2.05656684067,2.06040414843,2.06318680218,1.84705391859,2.01588476979,2.03801183709,1.74635698863,1.85914786138,1.78063684158,2.48871261253,1.95864089098,2.00269301439,2.125932404,1.89817970618,2.11967927665,2.07868380528,1.97871620451,1.97417598824,0.176514623478
15.9,11460,NYJ,Rob Gronkowski,NYJ,TE,8200,NWE,12.1577240498,14.2194415006,12.1675356383,14.7803428316,11.3543898448,13.5109458693,16.6887953827,14.9613990088,11.8906216176,12.570909023,13.7208888743,13.9518557269,10.23286171,13.120317147,16.1696288859,15.2103757457,14.4231017951,13.3186003658,11.5621736566,12.2729783371,13.5580548425,17.1816500372,13.0249776314,13.6635064323,11.5147558318,13.3693067778,13.8621459778,11.2417223081,11.852054752,12.3662222424,12.0748507286,12.1402639931,15.3128149732,14.2490935403,14.801816313,13.7457764755,16.5914780355,10.6999779995,13.1824330489,13.9406358308,9.98856439927,12.2940081946,14.3112036125,13.3262147838,9.89438053037,13.0860601543,12.7520558784,12.8852422434,13.1939636641,12.451190032,13.2168261655,13.1881983565,1.63282897596
0.7,7001,NYJ,Kellen Davis,NWE,TE,4500,NYJ,0.954021406073,1.1651541737,1.02775408096,1.13663024162,0.997393716025,0.726951558455,1.03797604118,0.954177630802,0.970802676068,1.02177737562,0.998743858627,1.07745848425,1.02129423917,0.896599826983,0.979711016051,1.15407404986,1.17279827129,0.95530315274,1.10088545924,0.965076882477,1.04993976593,1.00189515422,1.01632980371,1.1946657114,1.01245609856,1.20124759398,0.81125225474,1.06820867746,0.807261337231,0.940426198618,1.11644087139,1.18338553477,0.946063537462,0.781315207918,1.12304826512,0.910017214734,0.842593531712,0.872922281592,1.03213429529,1.19070276052,0.795360635574,1.06021967637,1.22543358765,0.861201565731,1.00204558621,0.88699123774,1.53215681674,0.940974608637,1.03308291217,1.00865760908,1.01526028947,1.01055685382,0.139939233109
0.8,11766,NYJ,Jeff Cumberland,NWE,TE,4500,NYJ,0.992826954521,1.22992034899,1.11821253676,1.24023651073,1.06338632104,0.830076183424,1.1067540702,1.02363672822,1.08400726681,1.09636081982,1.10200071374,1.17496184095,1.09895726978,0.956272805701,1.06347304171,1.19885947417,1.27725768284,1.05316889103,1.17296716509,1.05927146435,1.13069286539,1.09431354616,1.11977739036,1.26600481869,1.08084986168,1.22631768692,0.827449451615,1.15873029639,0.910498436624,1.04261789004,1.1810971081,1.2576345225,1.09223670966,0.876035936307,1.17400042737,1.00675533825,0.962382722715,0.926439072445,1.11543420093,1.22419015814,0.829431046659,1.14961534914,1.27654105193,0.956173073854,1.08269535972,0.976468899701,1.53215681674,1.02482698846,1.13519977505,1.09621275659,1.09350775296,1.09628678821,0.131457564421
8.2,29314,ARI,Richard Rodgers,ARI,TE,5300,GNB,11.5531550855,8.90565042923,7.26549272168,7.37422770236,7.21999922896,6.75543339173,13.1329170493,11.4257369749,11.0291945881,7.62184588672,7.57257865648,12.5562725858,8.26069267641,7.47672658461,7.47208424194,10.7173286504,8.28227515546,6.80289463767,7.93869672132,5.56765061618,7.40223492008,8.84330863655,8.10189076236,7.80425450287,7.99206768618,7.7665358156,6.78546914504,8.11505978885,10.1697376615,6.12256502231,9.74467852703,7.96186883651,9.55850236372,7.77332322833,7.74004982943,7.46596162932,8.41625669748,4.98418957461,10.1768627861,7.53995011032,9.49710509329,10.5546746077,7.74995201021,10.9102598128,8.52853147815,8.16836980029,10.9592789498,7.40445289278,6.841342886,7.29571027978,8.4661059784,7.95028277892,1.72626569977
4.9,38301,ARI,Darren Fells,GNB,TE,4800,ARI,4.63696584355,6.26720030498,5.36182668015,3.77975210092,4.44752362608,4.27878197611,4.80084300675,4.27522076237,4.55004636918,4.72512747336,4.50021110734,4.68183349431,4.6440741436,4.74944796937,4.77174200452,5.31484012348,4.39812075137,5.09855811178,4.3866926055,4.57734230513,4.78122946271,4.86793194976,4.05890589809,5.06909351168,5.70608458984,4.41241240836,5.27317040628,5.79856727961,4.43534563051,5.57163154794,4.33723808823,4.05322333186,4.89279220815,5.1420643726,4.42459588346,4.95101051319,4.95300365368,4.5237006616,4.61948869993,4.2635341447,4.19471202973,5.01956238021,4.76413421986,5.35779351934,5.62167940332,4.95976486992,5.40158652263,4.80805470006,4.58852679783,4.76024178185,4.79714462454,4.75484487561,0.490038472629
12.9,6422,KAN,Gary Barnidge,KAN,TE,6400,CLE,11.1437133439,13.4150061094,9.44776174853,13.5015117403,10.8651754528,10.2969789924,10.4542188309,11.9025897459,10.311251269,9.26291919302,12.0709443291,13.0299156975,11.2714673148,12.8197870874,13.3281100258,13.2682874559,13.7950504056,9.75499711182,10.7731247166,10.0039948618,12.5256226279,13.7335913547,11.4887459011,11.2385414837,10.7046364476,12.8046161044,11.0082133442,11.3539955606,10.4388116956,11.0397786156,12.9008597175,11.5040458519,12.2256405746,13.9456750689,14.6593535366,11.9630294628,14.3144442724,13.8392210682,10.5031018306,12.4678325259,12.1041423681,12.4869359384,12.3361334963,12.0217439833,12.8151318798,12.0010438223,11.3014098648,9.03988662844,12.0073635978,9.3986263366,11.8177796079,11.9820366425,1.39703359718
9.9,33076,KAN,Travis Kelce,CLE,TE,6100,KAN,7.87701599623,11.285427635,9.74614417491,9.92038591138,10.5084503302,10.1964811544,9.69563053974,11.2687949293,8.7297453228,11.0156317698,9.96164500525,11.672917963,13.3555492354,9.98584298208,9.76326042959,8.88576463178,10.0634399033,7.70524258665,10.1160868594,9.10760914142,8.50637306623,6.42793611499,8.46544886519,7.11003757902,12.4521587342,9.06753882909,7.92546502652,10.7726464686,8.35876480127,6.74515485751,10.8099956887,10.9430997696,6.38260489234,7.90545771074,5.53227107572,6.47597161057,8.69968759188,7.97408618049,12.586389801,8.54793851581,9.06827456919,7.758404391,9.79154282704,9.45973764453,9.21309405384,9.83589704488,9.22270856735,6.01971869747,7.76478374939,9.19452574508,9.19757561941,9.20380989946,1.70788124578
